timestamp,value,classification,date,year,month,day,weekday,month_name,year_month
1970-01-01 00:00:01.565328600,60,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.565415000,59,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.565501400,45,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.565587800,48,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.565674200,45,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.565760600,11,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.565847000,13,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.565933400,31,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.566019800,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.566106200,14,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.566192600,30,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.566279000,39,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.566365400,11,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.566451800,5,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.566538200,33,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.566624600,39,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.566711000,33,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.566797400,41,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.566883800,30,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.566970200,32,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.567056600,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.567143000,24,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.567229400,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.567315800,24,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.567402200,28,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.567488600,41,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.567575000,43,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.567661400,41,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.567747800,43,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.567834200,39,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.567920600,43,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.568007000,41,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.568093400,41,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.568179800,38,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.568266200,39,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.568352600,38,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.568439000,39,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.568525400,38,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.568611800,38,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.568698200,41,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.568784600,38,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.568871000,31,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.568957400,41,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.569043800,37,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.569130200,37,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.569216600,41,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.569303000,39,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.569389400,15,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.569475800,12,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.569562200,24,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.569648600,32,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.569735000,33,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.569821400,27,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.569907800,38,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.569994200,39,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.570080600,37,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.570167000,30,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.570253400,31,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.570339800,32,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.570426200,27,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.570512600,39,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.570599000,37,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.570685400,41,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.570771800,39,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.570858200,38,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.570944600,38,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.571031000,37,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.571117400,39,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.571203800,40,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.571290200,40,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.571376600,40,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.571463000,41,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.571549400,37,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.571635800,37,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.571722200,39,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.571808600,33,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.571895000,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.571981400,24,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.572067800,53,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.572154200,50,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.572240600,52,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.572327000,54,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.572413400,53,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.572499800,50,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.572586200,49,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.572672600,51,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.572759000,56,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.572845400,49,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.572931800,54,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.573018200,53,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.573104600,54,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.573191000,42,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.573277400,38,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.573363800,39,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.573450200,40,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.573536600,39,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.573623000,38,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.573709400,41,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.573795800,38,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.573882200,41,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.573968600,38,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.574055000,38,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.574141400,32,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.574227800,32,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.574314200,30,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.574400600,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.574487000,23,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.574573400,21,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.574659800,17,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.574746200,21,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.574832600,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.574919000,32,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.575005400,31,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.575091800,38,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.575178200,25,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.575264600,28,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.575351000,28,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.575437400,24,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.575523800,21,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.575610200,29,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.575696600,32,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.575783000,28,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.575869400,32,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.575955800,26,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.576042200,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.576128600,23,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.576215000,22,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.576301400,27,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.576387800,21,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.576474200,24,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.576560600,23,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.576647000,15,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.576733400,21,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.576819800,23,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.576906200,23,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.576992600,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.577079000,33,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.577165400,25,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.577251800,22,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.577338200,39,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.577424600,38,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.577511000,37,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.577597400,37,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.577683800,40,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.577770200,38,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.577856600,37,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.577943000,39,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.578029400,38,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.578115800,38,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.578202200,39,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.578288600,41,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.578375000,40,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.578461400,51,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.578547800,44,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.578634200,41,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.578720600,50,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.578807000,45,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.578893400,49,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.578979800,56,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.579066200,54,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.579152600,55,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.579239000,54,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.579325400,51,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.579411800,53,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.579498200,48,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.579584600,49,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.579671000,52,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.579757400,49,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.579843800,40,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.579930200,41,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.580016600,42,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.580103000,50,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.580189400,54,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.580275800,57,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.580362200,57,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.580448600,55,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.580535000,57,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.580621400,57,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.580707800,59,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.580794200,56,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.580880600,53,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.580967000,61,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.581053400,56,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.581139800,56,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.581226200,56,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.581312600,57,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.581399000,52,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.581485400,61,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.581571800,65,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.581658200,63,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.581744600,64,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.581831000,59,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.581917400,49,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.582003800,53,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.582090200,50,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.582176600,44,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.582263000,44,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.582349400,43,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.582435800,46,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.582522200,46,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.582608600,44,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.582695000,41,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.582781400,39,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.582867800,40,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.582954200,38,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.583040600,39,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.583127000,38,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.583213400,38,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.583299800,40,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.583386200,41,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.583472600,39,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.583559000,38,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.583645400,33,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.583731800,17,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.583818200,16,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.583904600,17,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.583991000,14,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.584077400,10,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.584163800,8,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.584250200,12,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.584336600,9,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.584423000,8,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.584509400,11,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.584595800,12,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.584682200,9,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.584768600,9,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.584855000,11,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.584941400,10,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.585027800,12,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.585114200,13,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.585200600,14,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.585287000,12,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.585373400,8,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.585459800,12,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.585546200,10,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.585632600,12,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.585719000,12,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.585805400,14,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.585891800,14,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.585978200,12,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.586064600,12,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.586151000,12,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.586237400,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.586323800,21,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.586410200,22,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.586496600,15,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.586583000,15,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.586669400,10,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.586755800,11,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.586842200,15,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.586928600,18,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.587015000,13,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.587101400,15,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.587187800,18,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.587274200,16,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.587360600,15,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.587447000,17,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.587533400,19,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.587619800,19,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.587706200,20,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.587792600,24,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.587879000,21,Extreme Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.587965400,28,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.588051800,26,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.588138200,26,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.588224600,44,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.588311000,40,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.588397400,40,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.588483800,45,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.588570200,44,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.588656600,40,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.588743000,42,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.588829400,49,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.588915800,55,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.589002200,56,Greed,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.589088600,48,Neutral,1970-01-01,1970,1,1,Thursday,January,1970-01
1970-01-01 00:00:01.589175000,40,Fear,1970-01-01,1970,1,1,Thursday,January,1970-01
